city,timestamp,temperature,season
New York,2010-03-15,10.056036794727431,spring
New York,2010-03-16,4.893007267201337,spring
New York,2010-03-17,8.508854926266824,spring
New York,2010-03-18,18.747853532364942,spring
New York,2010-03-19,8.860001077586217,spring
New York,2010-03-20,12.001659623409115,spring
New York,2010-03-21,15.078027323939995,spring
New York,2010-03-22,5.695228820796597,spring
New York,2010-03-23,5.89376410196575,spring
New York,2010-03-24,8.799908125272609,spring
New York,2010-03-25,1.6424010474839932,spring
New York,2010-03-26,10.843162039791006,spring
New York,2010-03-27,7.010353305041089,spring
New York,2010-03-28,4.30499788865916,spring
New York,2010-03-29,7.810227073820889,spring
New York,2010-03-30,15.84564180514798,spring
New York,2010-03-31,10.944206864462494,spring
New York,2010-04-01,9.076589525599662,spring
New York,2010-04-02,16.386463628672676,spring
New York,2010-04-03,14.489739112878755,spring
New York,2010-04-04,12.255640903791365,spring
New York,2010-04-05,7.138938152458518,spring
New York,2010-04-06,14.547779652808213,spring
New York,2010-04-07,19.726636621522655,spring
New York,2010-04-08,7.993088690768169,spring
New York,2010-04-09,6.361806460061721,spring
New York,2010-04-10,12.049573665028348,spring
New York,2010-04-11,14.60577238899652,spring
New York,2010-04-12,12.551544013314812,spring
New York,2010-04-13,14.346522052067499,spring
New York,2010-04-14,6.847275798741468,spring
New York,2010-04-15,8.56476108403242,spring
New York,2010-04-16,9.282822991608601,spring
New York,2010-04-17,-0.0037255691010713576,spring
New York,2010-04-18,14.682499243943674,spring
New York,2010-04-19,11.629358839669612,spring
New York,2010-04-20,9.832466587785381,spring
New York,2010-04-21,8.201970605437213,spring
New York,2010-04-22,7.108502586611566,spring
New York,2010-04-23,6.986904946364993,spring
New York,2010-04-24,4.176697227140501,spring
New York,2010-04-25,16.003765860402087,spring
New York,2010-04-26,15.636305564717349,spring
New York,2010-04-27,10.520713636674643,spring
New York,2010-04-28,11.288967268636085,spring
New York,2010-04-29,10.729987685352215,spring
New York,2010-04-30,19.42999298860496,spring
New York,2010-05-01,7.691980202238884,spring
New York,2010-05-02,10.978394708417051,spring
New York,2010-05-03,14.322934028348936,spring
New York,2010-05-04,21.302843528734908,spring
New York,2010-05-05,11.09222586087413,spring
New York,2010-05-06,10.124030534172606,spring
New York,2010-05-07,11.337912609328653,spring
New York,2010-05-08,15.931812655793655,spring
New York,2010-05-09,11.75081897213616,spring
New York,2010-05-10,19.888013254618045,spring
New York,2010-05-11,14.874310116527724,spring
New York,2010-05-12,12.028731689405932,spring
New York,2010-05-13,11.6272827159356,spring
New York,2010-05-14,8.600892975053181,spring
New York,2010-05-15,5.683892370450675,spring
New York,2010-05-16,3.7695618238274413,spring
New York,2010-05-17,10.593243612530031,spring
New York,2010-05-18,1.8239891286125296,spring
New York,2010-05-19,10.2103177784168,spring
New York,2010-05-20,14.109664871537396,spring
New York,2010-05-21,12.98887670748725,spring
New York,2010-05-22,7.900979069192547,spring
New York,2010-05-23,9.762515338941006,spring
New York,2010-05-24,13.742244384092597,spring
New York,2010-05-25,11.42083295331828,spring
New York,2010-05-26,17.472066738051133,spring
New York,2010-05-27,13.509556971325159,spring
New York,2010-05-28,18.454277812862333,spring
New York,2010-05-29,11.630055386397094,spring
New York,2010-05-30,5.576611798542281,spring
New York,2010-05-31,16.949713736374818,spring
New York,2010-06-01,25.686094601767614,summer
New York,2010-06-02,13.34038211745791,summer
New York,2010-06-03,24.568577799752404,summer
New York,2010-06-04,29.488582611342363,summer
New York,2010-06-05,17.778182065317992,summer
New York,2010-06-06,19.242387463584524,summer
New York,2010-06-07,32.10294796096286,summer
New York,2010-06-08,28.98080861852788,summer
New York,2010-06-09,19.275391016812392,summer
New York,2010-06-10,28.53467484960307,summer
New York,2010-06-11,22.539521132128744,summer
New York,2010-06-12,20.55565284423361,summer
New York,2010-06-13,22.921320054812274,summer
New York,2010-06-14,31.273338172301763,summer
New York,2010-06-15,19.41970715806295,summer
New York,2010-06-16,25.619482431320012,summer
New York,2010-06-17,21.923947397550226,summer
New York,2010-06-18,25.527268522902514,summer
New York,2010-06-19,31.52106968030524,summer
New York,2010-06-20,28.445724654143802,summer
New York,2010-06-21,18.689877104320203,summer
New York,2010-06-22,20.85467645266415,summer
New York,2010-06-23,14.973189713492056,summer
New York,2010-06-24,29.12420605668513,summer
New York,2010-06-25,16.511620163257952,summer
New York,2010-06-26,17.904913166693305,summer
New York,2010-06-27,24.251267926601596,summer
New York,2010-06-28,23.057736069823953,summer
New York,2010-06-29,27.14479643869281,summer
New York,2010-06-30,20.991306144729027,summer
New York,2010-07-01,24.390977992872873,summer
New York,2010-07-02,30.32976625736002,summer
New York,2010-07-03,29.286674053757473,summer
New York,2010-07-04,18.959356352168456,summer
New York,2010-07-05,25.668160895862293,summer
New York,2010-07-06,28.331385969899774,summer
New York,2010-07-07,38.485555867838684,summer
New York,2010-07-08,24.784674580011977,summer
New York,2010-07-09,17.687993106256087,summer
New York,2010-07-10,20.983485748529986,summer
New York,2010-07-11,18.5766509977628,summer
New York,2010-07-12,20.448932434997158,summer
New York,2010-07-13,20.014761457879224,summer
New York,2010-07-14,26.500696849167984,summer
New York,2010-07-15,25.297453598443838,summer
New York,2010-07-16,22.913049623780125,summer
New York,2010-07-17,24.78980277716148,summer
New York,2010-07-18,25.206241091800116,summer
New York,2010-07-19,24.193205061007948,summer
New York,2010-07-20,20.40393819013586,summer
New York,2010-07-21,22.116627542792116,summer
New York,2010-07-22,23.344420059463598,summer
New York,2010-07-23,27.82419829116947,summer
New York,2010-07-24,24.42778675499221,summer
New York,2010-07-25,29.490038176396357,summer
New York,2010-07-26,18.17585956173628,summer
New York,2010-07-27,32.6778895236073,summer
New York,2010-07-28,25.36791971500823,summer
New York,2010-07-29,26.62075147696623,summer
New York,2010-07-30,25.935636499003888,summer
New York,2010-07-31,31.377770247942586,summer
New York,2010-08-01,30.52393427545205,summer
New York,2010-08-02,23.167155438840673,summer
New York,2010-08-03,27.493897862146465,summer
New York,2010-08-04,20.705729099289407,summer
New York,2010-08-05,14.828553148993821,summer
New York,2010-08-06,24.12049790875232,summer
New York,2010-08-07,31.156296558397802,summer
New York,2010-08-08,28.866500290645075,summer
New York,2010-08-09,26.39001224828759,summer
New York,2010-08-10,17.65063118930773,summer
New York,2010-08-11,29.599084177962986,summer
New York,2010-08-12,22.619380719092884,summer
New York,2010-08-13,18.8694642157187,summer
New York,2010-08-14,22.826851667602817,summer
New York,2010-08-15,24.89700398529472,summer
New York,2010-08-16,22.005858371885584,summer
New York,2010-08-17,23.53358034184562,summer
New York,2010-08-18,29.56775150100805,summer
New York,2010-08-19,21.20561525513278,summer
New York,2010-08-20,34.3878723029984,summer
New York,2010-08-21,17.4606493851877,summer
New York,2010-08-22,27.29966345634689,summer
New York,2010-08-23,28.78364148111659,summer
New York,2010-08-24,27.69286889021544,summer
New York,2010-08-25,28.111464467194963,summer
New York,2010-08-26,33.891841551614526,summer
New York,2010-08-27,23.51355435645259,summer
New York,2010-08-28,23.468956484939447,summer
New York,2010-08-29,32.606698230225454,summer
New York,2010-08-30,20.95200202430178,summer
New York,2010-08-31,23.884114819926232,summer
New York,2010-09-01,11.375007837297815,autumn
New York,2010-09-02,22.55313712168988,autumn
New York,2010-09-03,15.442317510084617,autumn
New York,2010-09-04,21.425424416715074,autumn
New York,2010-09-05,10.544352107154165,autumn
New York,2010-09-06,19.165185937258443,autumn
New York,2010-09-07,16.95363363449505,autumn
New York,2010-09-08,13.789046657024329,autumn
New York,2010-09-09,13.346905670270347,autumn
New York,2010-09-10,9.510570145283326,autumn
New York,2010-09-11,9.95541539248072,autumn
New York,2010-09-12,9.12861626191636,autumn
New York,2010-09-13,8.578960469027384,autumn
New York,2010-09-14,5.127856051842084,autumn
New York,2010-09-15,18.00318610391599,autumn
New York,2010-09-16,11.159819997066688,autumn
New York,2010-09-17,13.980065550391021,autumn
New York,2010-09-18,22.71340313004357,autumn
New York,2010-09-19,14.653007286219397,autumn
New York,2010-09-20,18.384267345318456,autumn
New York,2010-09-21,2.648685642919517,autumn
New York,2010-09-22,12.805492637880537,autumn
New York,2010-09-23,5.333304218149175,autumn
New York,2010-09-24,20.978666408451527,autumn
New York,2010-09-25,6.29468114914326,autumn
New York,2010-09-26,20.273389857040357,autumn
New York,2010-09-27,21.382827733907888,autumn
New York,2010-09-28,7.1946105898271195,autumn
New York,2010-09-29,8.885209023641803,autumn
New York,2010-09-30,14.906330032848691,autumn
New York,2010-10-01,12.21189235841721,autumn
New York,2010-10-02,17.71234762898134,autumn
New York,2010-10-03,21.192538366178788,autumn
New York,2010-10-04,4.634793473754787,autumn
New York,2010-10-05,15.10871216815114,autumn
New York,2010-10-06,20.448710311685108,autumn
New York,2010-10-07,8.062132795141773,autumn
New York,2010-10-08,6.456092845418361,autumn
New York,2010-10-09,17.39145490582331,autumn
New York,2010-10-10,15.16547013789605,autumn
New York,2010-10-11,12.178586769105895,autumn
New York,2010-10-12,17.828739789744617,autumn
New York,2010-10-13,15.621838555421666,autumn
New York,2010-10-14,18.687625291685272,autumn
New York,2010-10-15,13.467964149293847,autumn
New York,2010-10-16,25.634994345042145,autumn
New York,2010-10-17,15.197674390797438,autumn
New York,2010-10-18,22.00330945939918,autumn
New York,2010-10-19,8.443480762203173,autumn
New York,2010-10-20,16.567570776817533,autumn
New York,2010-10-21,7.364788697597444,autumn
New York,2010-10-22,14.76471961095911,autumn
New York,2010-10-23,11.859622990084416,autumn
New York,2010-10-24,19.700205280728838,autumn
New York,2010-10-25,18.57479679759567,autumn
New York,2010-10-26,12.555327653974352,autumn
New York,2010-10-27,14.185706339502879,autumn
New York,2010-10-28,19.316105956987375,autumn
New York,2010-10-29,15.61196393872978,autumn
New York,2010-10-30,18.212984543396548,autumn
New York,2010-10-31,23.579273260951247,autumn
New York,2010-11-01,11.93776681421575,autumn
New York,2010-11-02,16.72081171443438,autumn
New York,2010-11-03,17.23300392113166,autumn
New York,2010-11-04,19.415353752276705,autumn
New York,2010-11-05,9.931384305457343,autumn
New York,2010-11-06,15.469582448532242,autumn
New York,2010-11-07,10.836531935192646,autumn
New York,2010-11-08,10.79621733834697,autumn
New York,2010-11-09,8.710274544909549,autumn
New York,2010-11-10,14.61993717501392,autumn
New York,2010-11-11,6.011358333241462,autumn
New York,2010-11-12,8.78461931129964,autumn
New York,2010-11-13,11.532295988012041,autumn
New York,2010-11-14,17.874063929651424,autumn
New York,2010-11-15,16.256205732217015,autumn
New York,2010-11-16,23.94984016791573,autumn
New York,2010-11-17,12.678579886791752,autumn
New York,2010-11-18,23.383249626673056,autumn
New York,2010-11-19,13.860885543004501,autumn
New York,2010-11-20,21.99833547332762,autumn
New York,2010-11-21,12.69858376594417,autumn
New York,2010-11-22,18.173927866707604,autumn
New York,2010-11-23,17.960246172804,autumn
New York,2010-11-24,7.092439208248795,autumn
New York,2010-11-25,15.733235052734727,autumn
New York,2010-11-26,8.933383230768959,autumn
New York,2010-11-27,11.777310242290088,autumn
New York,2010-11-28,14.993784763616276,autumn
New York,2010-11-29,11.197695624764318,autumn
New York,2010-11-30,18.483792713385153,autumn
New York,2010-12-01,2.1687498704547474,winter
New York,2010-12-02,-4.650300147386349,winter
New York,2010-12-03,2.1645312899584055,winter
New York,2010-12-04,6.4969096791688905,winter
New York,2010-12-05,0.44623308442183346,winter
New York,2010-12-06,-1.2788967452342503,winter
New York,2010-12-07,-7.170837432032341,winter
New York,2010-12-08,3.4732786662404482,winter
New York,2010-12-09,2.744889238280952,winter
New York,2010-12-10,3.927813696335045,winter
New York,2010-12-11,0.2204524396384253,winter
New York,2010-12-12,1.282499894263368,winter
New York,2010-12-13,2.975538909479722,winter
New York,2010-12-14,-2.5376738731922965,winter
New York,2010-12-15,4.099639196650553,winter
New York,2010-12-16,-4.622750023481366,winter
New York,2010-12-17,-5.586636721035614,winter
New York,2010-12-18,-1.0532566553075133,winter
New York,2010-12-19,-0.23582437896961125,winter
New York,2010-12-20,-0.8489713650771253,winter
New York,2010-12-21,0.6096990812016081,winter
New York,2010-12-22,-3.698668250685397,winter
New York,2010-12-23,-2.087931847087294,winter
New York,2010-12-24,0.7434181997071265,winter
New York,2010-12-25,-3.939280811459346,winter
New York,2010-12-26,-1.2034130628230415,winter
New York,2010-12-27,2.6751851981951247,winter
New York,2010-12-28,3.220597944849821,winter
New York,2010-12-29,7.794953029498219,winter
New York,2010-12-30,-0.6512577047948331,winter
New York,2010-12-31,1.423934917370253,winter
New York,2011-01-01,-0.11312941017399993,winter
New York,2011-01-02,-0.6410168244598514,winter
New York,2011-01-03,-1.847890771619972,winter
New York,2011-01-04,3.27896599762042,winter
New York,2011-01-05,-2.477215603081604,winter
New York,2011-01-06,-3.001920424614676,winter
New York,2011-01-07,-3.86326608919936,winter
New York,2011-01-08,-10.375723913768748,winter
New York,2011-01-09,-5.319898480701691,winter
New York,2011-01-10,7.428741598258329,winter
New York,2011-01-11,-0.41990516895065577,winter
New York,2011-01-12,-7.392441089784406,winter
New York,2011-01-13,-4.8531068071866175,winter
New York,2011-01-14,-12.453191001179098,winter
New York,2011-01-15,3.228866645652595,winter
New York,2011-01-16,-6.00239653013535,winter
New York,2011-01-17,-0.5523792986992591,winter
New York,2011-01-18,-8.185764212114105,winter
New York,2011-01-19,-10.990215960784873,winter
New York,2011-01-20,-2.8540012062527955,winter
New York,2011-01-21,6.9717796077971625,winter
New York,2011-01-22,-2.0959492535599358,winter
New York,2011-01-23,-0.8360449907847816,winter
New York,2011-01-24,1.7931796379828058,winter
New York,2011-01-25,-3.895860803964517,winter
New York,2011-01-26,-0.9921145323773579,winter
New York,2011-01-27,1.2123364174258642,winter
New York,2011-01-28,-3.983601307162143,winter
New York,2011-01-29,-1.1056394211011233,winter
New York,2011-01-30,0.48875287973411363,winter
New York,2011-01-31,0.7884795334502349,winter
New York,2011-02-01,3.480009765335766,winter
New York,2011-02-02,-6.339646967931875,winter
New York,2011-02-03,-1.6019667773831545,winter
New York,2011-02-04,-4.523426271710681,winter
New York,2011-02-05,4.693291996785421,winter
New York,2011-02-06,-7.393133337332788,winter
New York,2011-02-07,-1.7020116899586435,winter
New York,2011-02-08,-2.317809807055965,winter
New York,2011-02-09,-3.7102640893848275,winter
New York,2011-02-10,2.3888953925314995,winter
New York,2011-02-11,-1.423162244091937,winter
New York,2011-02-12,-5.444179975815664,winter
New York,2011-02-13,4.453885920747185,winter
New York,2011-02-14,0.4748513830156323,winter
New York,2011-02-15,2.608042812342232,winter
New York,2011-02-16,-2.0616807825589096,winter
New York,2011-02-17,4.537147259129362,winter
New York,2011-02-18,-0.283515363114741,winter
New York,2011-02-19,2.661300214059013,winter
New York,2011-02-20,-3.2002980430239054,winter
New York,2011-02-21,3.8352701034284244,winter
New York,2011-02-22,-9.93383144218366,winter
New York,2011-02-23,2.2261354650096647,winter
New York,2011-02-24,-5.561702049831636,winter
New York,2011-02-25,-5.353824836725893,winter
New York,2011-02-26,-7.962402791997074,winter
New York,2011-02-27,2.86986390873831,winter
New York,2011-02-28,0.8317256179824645,winter
New York,2011-03-01,17.196822873059638,spring
New York,2011-03-02,-0.34081183836949336,spring
New York,2011-03-03,12.35122609071992,spring
New York,2011-03-04,7.713034209016263,spring
New York,2011-03-05,14.400648594018659,spring
New York,2011-03-06,2.5936984867531985,spring
New York,2011-03-07,10.30138806363928,spring
New York,2011-03-08,8.768336355326154,spring
New York,2011-03-09,13.106652472206076,spring
New York,2011-03-10,5.4174124583727306,spring
New York,2011-03-11,6.807951516026154,spring
New York,2011-03-12,10.61492934539095,spring
New York,2011-03-13,13.090637395844178,spring
New York,2011-03-14,5.237905578926151,spring
New York,2011-03-15,23.146951728760364,spring
New York,2011-03-16,6.220967497058086,spring
New York,2011-03-17,5.876129972166343,spring
New York,2011-03-18,7.3989714767778825,spring
New York,2011-03-19,3.194490490506162,spring
New York,2011-03-20,8.966745142496494,spring
New York,2011-03-21,13.941012675166515,spring
New York,2011-03-22,10.54317147476036,spring
New York,2011-03-23,3.6153694820614994,spring
New York,2011-03-24,5.573605255464573,spring
New York,2011-03-25,7.623912860589911,spring
New York,2011-03-26,9.675110719958523,spring
New York,2011-03-27,7.955917771790457,spring
New York,2011-03-28,7.96397767378653,spring
New York,2011-03-29,6.9635704265293095,spring
New York,2011-03-30,18.10267231651923,spring
New York,2011-03-31,18.201934238770114,spring
New York,2011-04-01,13.958479875595202,spring
New York,2011-04-02,11.874068929818261,spring
New York,2011-04-03,11.084557310560193,spring
New York,2011-04-04,9.686869533555498,spring
New York,2011-04-05,9.68671643630787,spring
New York,2011-04-06,17.652193023547028,spring
New York,2011-04-07,8.013882586638074,spring
New York,2011-04-08,1.962164796345096,spring
New York,2011-04-09,9.709313193467576,spring
New York,2011-04-10,4.414284999494933,spring
New York,2011-04-11,13.09435251857353,spring
New York,2011-04-12,14.541050093960155,spring
New York,2011-04-13,7.440367256070887,spring
New York,2011-04-14,4.864309525710202,spring
New York,2011-04-15,10.741125270640133,spring
New York,2011-04-16,8.107869304869071,spring
New York,2011-04-17,3.897503229379831,spring
New York,2011-04-18,7.49758585774018,spring
New York,2011-04-19,13.7069409547597,spring
New York,2011-04-20,14.25046266124265,spring
New York,2011-04-21,13.12310359994974,spring
New York,2011-04-22,10.30894964081769,spring
New York,2011-04-23,8.049777631225679,spring
New York,2011-04-24,9.549338953095159,spring
New York,2011-04-25,12.297935884719589,spring
New York,2011-04-26,7.8006420320235215,spring
New York,2011-04-27,13.45418940839424,spring
New York,2011-04-28,10.562118310923527,spring
New York,2011-04-29,15.159825504545012,spring
New York,2011-04-30,9.272709190897286,spring
New York,2011-05-01,10.46430993642557,spring
New York,2011-05-02,11.580634044786335,spring
New York,2011-05-03,19.68028832545339,spring
New York,2011-05-04,11.679852639625729,spring
New York,2011-05-05,15.767557432363043,spring
New York,2011-05-06,9.154539348398572,spring
New York,2011-05-07,16.90335261181971,spring
New York,2011-05-08,10.371412790656564,spring
New York,2011-05-09,22.37067452702223,spring
New York,2011-05-10,17.672941080229144,spring
New York,2011-05-11,7.769606842502027,spring
New York,2011-05-12,5.5870006798493685,spring
New York,2011-05-13,13.568388404180782,spring
New York,2011-05-14,8.449848720557927,spring
New York,2011-05-15,7.038171845384357,spring
New York,2011-05-16,8.554587816162135,spring
New York,2011-05-17,8.222664888481589,spring
New York,2011-05-18,5.4237150276921415,spring
New York,2011-05-19,6.625140432951747,spring
New York,2011-05-20,4.942686696952139,spring
New York,2011-05-21,12.5817513191241,spring
New York,2011-05-22,11.448072218844636,spring
New York,2011-05-23,14.684381811573243,spring
New York,2011-05-24,7.769296783089091,spring
New York,2011-05-25,12.641293145725903,spring
New York,2011-05-26,13.856413497664798,spring
New York,2011-05-27,13.45299187318248,spring
New York,2011-05-28,22.790644968701947,spring
New York,2011-05-29,6.9611001746676,spring
New York,2011-05-30,17.366762330941505,spring
New York,2011-05-31,6.989514902237088,spring
New York,2011-06-01,18.33333372043924,summer
New York,2011-06-02,30.847046131686582,summer
New York,2011-06-03,24.14089090054974,summer
New York,2011-06-04,31.02984357319812,summer
New York,2011-06-05,25.123594205721563,summer
New York,2011-06-06,30.32539474501425,summer
New York,2011-06-07,25.915130200614527,summer
New York,2011-06-08,29.87629130693543,summer
New York,2011-06-09,24.211898539187654,summer
New York,2011-06-10,26.49471360992889,summer
New York,2011-06-11,19.253442079889126,summer
New York,2011-06-12,15.787720968345058,summer
New York,2011-06-13,31.976053887586033,summer
New York,2011-06-14,24.707623862746484,summer
New York,2011-06-15,24.971003433121655,summer
New York,2011-06-16,24.873800492771387,summer
New York,2011-06-17,23.26938493221045,summer
New York,2011-06-18,20.623468580426483,summer
New York,2011-06-19,29.173700866282008,summer
New York,2011-06-20,36.437528658212926,summer
New York,2011-06-21,22.979833170353277,summer
New York,2011-06-22,25.957374973042043,summer
New York,2011-06-23,21.338997422914247,summer
New York,2011-06-24,21.716454274508813,summer
New York,2011-06-25,32.03599549518996,summer
New York,2011-06-26,27.36278007881255,summer
New York,2011-06-27,24.12504384916736,summer
New York,2011-06-28,27.631948840507945,summer
New York,2011-06-29,28.756393672729615,summer
New York,2011-06-30,24.599295690097254,summer
New York,2011-07-01,26.106838878753592,summer
New York,2011-07-02,25.16760263745715,summer
New York,2011-07-03,28.740296117533777,summer
New York,2011-07-04,27.409628011000663,summer
New York,2011-07-05,24.844123792989155,summer
New York,2011-07-06,18.01507569737133,summer
New York,2011-07-07,21.89901475856938,summer
New York,2011-07-08,31.07122167965784,summer
New York,2011-07-09,22.570226529713892,summer
New York,2011-07-10,19.17618254921164,summer
New York,2011-07-11,32.72116075854879,summer
New York,2011-07-12,24.202490778659214,summer
New York,2011-07-13,21.654875447988985,summer
New York,2011-07-14,23.012352212360938,summer
New York,2011-07-15,15.111387370163147,summer
New York,2011-07-16,21.99058874211375,summer
New York,2011-07-17,21.679581307806526,summer
New York,2011-07-18,24.961194170772142,summer
New York,2011-07-19,25.053752972672335,summer
New York,2011-07-20,22.498920540466315,summer
New York,2011-07-21,19.476342868204988,summer
New York,2011-07-22,27.048920804202666,summer
New York,2011-07-23,28.45916300937732,summer
New York,2011-07-24,30.56864671572384,summer
New York,2011-07-25,22.65230795055219,summer
New York,2011-07-26,17.963958647690745,summer
New York,2011-07-27,26.9474015710785,summer
New York,2011-07-28,20.379644144700098,summer
New York,2011-07-29,24.147826024467797,summer
New York,2011-07-30,24.466421595628365,summer
New York,2011-07-31,19.150478545459777,summer
New York,2011-08-01,24.039647872410217,summer
New York,2011-08-02,34.138258898062375,summer
New York,2011-08-03,15.023526441606217,summer
New York,2011-08-04,26.848505594043914,summer
New York,2011-08-05,34.95449927037434,summer
New York,2011-08-06,22.607456099807003,summer
New York,2011-08-07,19.44728336211345,summer
New York,2011-08-08,24.463517231248893,summer
New York,2011-08-09,22.49014391803451,summer
New York,2011-08-10,25.137391779186284,summer
New York,2011-08-11,18.980306217841957,summer
New York,2011-08-12,22.042753974158334,summer
New York,2011-08-13,32.23172838441094,summer
New York,2011-08-14,31.282198818961312,summer
New York,2011-08-15,25.990992984269607,summer
New York,2011-08-16,23.860403538643048,summer
New York,2011-08-17,11.756143674682596,summer
New York,2011-08-18,25.57577357258626,summer
New York,2011-08-19,20.881374294316473,summer
New York,2011-08-20,27.629247446304802,summer
New York,2011-08-21,25.366662303072278,summer
New York,2011-08-22,27.03798511911475,summer
New York,2011-08-23,18.93072950496567,summer
New York,2011-08-24,20.975434786516942,summer
New York,2011-08-25,13.445728316028342,summer
New York,2011-08-26,26.524044783096162,summer
New York,2011-08-27,15.379189157964614,summer
New York,2011-08-28,25.932967567742768,summer
New York,2011-08-29,29.654731835036575,summer
New York,2011-08-30,24.058173382919822,summer
New York,2011-08-31,29.274110106842933,summer
New York,2011-09-01,13.140403014053025,autumn
New York,2011-09-02,17.609945401044143,autumn
New York,2011-09-03,11.001139926282164,autumn
New York,2011-09-04,19.964528257830125,autumn
New York,2011-09-05,29.142562289646293,autumn
New York,2011-09-06,25.050529615450515,autumn
New York,2011-09-07,18.041578422870042,autumn
New York,2011-09-08,7.867945940761692,autumn
New York,2011-09-09,14.612285446815022,autumn
New York,2011-09-10,14.225301443118598,autumn
New York,2011-09-11,12.324286771956107,autumn
New York,2011-09-12,9.026371838066309,autumn
New York,2011-09-13,12.116378989102998,autumn
New York,2011-09-14,5.883272865209822,autumn
New York,2011-09-15,14.932942605312633,autumn
New York,2011-09-16,22.134001977431993,autumn
New York,2011-09-17,13.859330998663944,autumn
New York,2011-09-18,6.340652687633797,autumn
New York,2011-09-19,16.328538344316534,autumn
New York,2011-09-20,12.386265842183855,autumn
New York,2011-09-21,16.743303274163118,autumn
New York,2011-09-22,11.189967447426023,autumn
New York,2011-09-23,8.393515047188956,autumn
New York,2011-09-24,5.4177802924145695,autumn
New York,2011-09-25,16.377387207414532,autumn
New York,2011-09-26,12.9402286214439,autumn
New York,2011-09-27,18.803345459041044,autumn
New York,2011-09-28,15.556755703013794,autumn
New York,2011-09-29,14.723512215713502,autumn
New York,2011-09-30,16.81343917509989,autumn
New York,2011-10-01,20.02546211108957,autumn
New York,2011-10-02,20.05400045859303,autumn
New York,2011-10-03,10.680444696168443,autumn
New York,2011-10-04,13.234845901719526,autumn
New York,2011-10-05,16.32707156629028,autumn
New York,2011-10-06,24.754407724438586,autumn
New York,2011-10-07,7.128787274031163,autumn
New York,2011-10-08,12.963052453696722,autumn
New York,2011-10-09,17.66908953748644,autumn
New York,2011-10-10,11.182184714137398,autumn
New York,2011-10-11,23.533429572348584,autumn
New York,2011-10-12,11.939806248764912,autumn
New York,2011-10-13,6.3680404761475256,autumn
